,asset,ret,bin
2024-02-16,PETR4_SA,-0.14031376343090873,-1.0
2024-02-19,PETR4_SA,-0.14452217048156435,-1.0
2024-02-20,PETR4_SA,-0.13545341815038336,-1.0
2024-02-21,PETR4_SA,-0.13667354041282886,-1.0
2024-02-22,PETR4_SA,-0.13012555205324272,-1.0
2024-02-23,PETR4_SA,-0.12410527367019941,-1.0
2024-02-26,PETR4_SA,-0.14031376343090873,-1.0
2024-02-27,PETR4_SA,-0.139103861793212,-1.0
2024-02-28,PETR4_SA,0.04427397186793103,1.0
2024-02-29,PETR4_SA,0.06667355397459529,1.0
2024-03-04,PETR4_SA,0.07776012002657517,1.0
2024-03-05,PETR4_SA,0.0851125867528355,1.0
2024-03-06,PETR4_SA,0.04822491654753658,1.0
2024-03-07,PETR4_SA,0.0670780428846316,1.0
2024-03-08,PETR4_SA,0.188695875838919,1.0
2024-03-11,PETR4_SA,0.1842915330291668,1.0
2024-03-12,PETR4_SA,0.18482176988255228,1.0
2024-03-13,PETR4_SA,0.19104636091489446,1.0
2024-03-14,PETR4_SA,0.18211672625238395,1.0
2024-03-15,PETR4_SA,0.17886219296443495,1.0
2024-03-19,PETR4_SA,0.17050172862972635,1.0
2024-03-20,PETR4_SA,0.1666558549194681,1.0
2024-03-21,PETR4_SA,0.18263309361388513,1.0
2024-03-22,PETR4_SA,0.1711513283412347,1.0
2024-03-25,PETR4_SA,0.16984359210157707,1.0
2024-03-26,PETR4_SA,0.1643685250031346,1.0
2024-03-27,PETR4_SA,0.15512994186236506,1.0
2024-03-28,PETR4_SA,0.1598037716850047,1.0
2024-04-01,PETR4_SA,0.15870202094551766,1.0
2024-04-02,PETR4_SA,0.15794366399610582,1.0
2024-04-03,PETR4_SA,0.1639715267814399,1.0
2024-04-04,PETR4_SA,0.16615367371924195,1.0
2024-04-05,PETR4_SA,0.16248088499336988,1.0
2024-04-08,PETR4_SA,0.1576440500589822,1.0
2024-04-09,PETR4_SA,0.1546549759801299,1.0
2024-04-10,PETR4_SA,0.00135388591358665,1.0
2024-04-11,PETR4_SA,0.024035441398172486,1.0
2024-04-12,PETR4_SA,0.14842803536817017,1.0
2024-04-15,PETR4_SA,0.005771205342359309,1.0
2024-04-16,PETR4_SA,-0.00887555846487409,-1.0
2024-04-17,PETR4_SA,-0.0377431335070203,-1.0
2024-04-18,PETR4_SA,-0.03583269105996556,-1.0
2024-04-19,PETR4_SA,-0.022325043967520997,-1.0
2024-04-22,PETR4_SA,-0.044378693632490585,-1.0
2024-04-23,PETR4_SA,-0.027343741140534505,-1.0
2024-04-24,PETR4_SA,-0.017775098002083656,-1.0
2024-04-25,PETR4_SA,-0.0311337630897196,-1.0
2024-04-26,PETR4_SA,-0.045399770852219246,-1.0
2024-04-29,PETR4_SA,-0.055195069863993584,-1.0
2024-04-30,PETR4_SA,-0.03642979145899161,-1.0
2024-05-02,PETR4_SA,-0.03142999494711929,-1.0
2024-05-03,PETR4_SA,-0.003995829119808447,-1.0
2024-05-06,PETR4_SA,-0.013765576667135182,-1.0
2024-05-07,PETR4_SA,-0.04260537398899533,-1.0
2024-05-08,PETR4_SA,-0.1357387836134053,-1.0
2024-05-09,PETR4_SA,-0.14403486440592927,-1.0
2024-05-10,PETR4_SA,-0.14218215866925732,-1.0
2024-05-13,PETR4_SA,-0.12373169131960704,-1.0
2024-05-14,PETR4_SA,-0.12727994260004072,-1.0
2024-05-15,PETR4_SA,0.02661582173881194,1.0
2024-05-16,PETR4_SA,0.05249257851677669,1.0
2024-05-17,PETR4_SA,0.07922861278370719,1.0
2024-05-20,PETR4_SA,0.07466829960853771,1.0
2024-05-21,PETR4_SA,0.08232673516773037,1.0
2024-05-22,PETR4_SA,0.0658350994920176,1.0
2024-05-23,PETR4_SA,0.0810188008297521,1.0
2024-05-24,PETR4_SA,0.06529278241789593,1.0
2024-05-27,PETR4_SA,0.04016206140047096,1.0
2024-05-28,PETR4_SA,0.026586335672163397,1.0
2024-05-31,PETR4_SA,-0.002000798204491172,-1.0
2024-06-03,PETR4_SA,-0.01682890199258491,-1.0
2024-06-04,PETR4_SA,-0.011947821902712041,-1.0
2024-06-06,PETR4_SA,-0.012777569687126511,-1.0
2024-06-07,PETR4_SA,-0.005198338129620561,-1.0
2024-06-10,PETR4_SA,-0.020876729815196393,-1.0
2024-06-11,PETR4_SA,-0.008104666817771444,-1.0
2024-06-12,PETR4_SA,0.012562576636055534,1.0
2024-06-13,PETR4_SA,0.039199187617419806,1.0
2024-06-14,PETR4_SA,0.05276802991655938,1.0
2024-06-17,PETR4_SA,0.07268009142582188,1.0
2024-06-18,PETR4_SA,0.033704740187364024,1.0
2024-06-20,PETR4_SA,0.05041121323727826,1.0
2024-06-21,PETR4_SA,0.049332232333718196,1.0
2024-06-24,PETR4_SA,0.03723715266593497,1.0
2024-06-26,PETR4_SA,0.0261526525113549,1.0
2024-06-27,PETR4_SA,0.012368801936345486,1.0
2024-06-28,PETR4_SA,-0.0028942855307771964,-1.0
2024-07-01,PETR4_SA,0.05348554715096698,1.0
2024-07-02,PETR4_SA,0.04261414529137619,1.0
2024-07-03,PETR4_SA,0.07629496923917478,1.0
2024-07-04,PETR4_SA,0.08385114819761075,1.0
2024-07-05,PETR4_SA,0.07916986185881614,1.0
2024-07-08,PETR4_SA,0.043442252153640615,1.0
2024-07-10,PETR4_SA,0.041156620534108956,1.0
2024-07-11,PETR4_SA,0.027654632368367738,1.0
2024-07-12,PETR4_SA,0.012284597890672488,1.0
2024-07-15,PETR4_SA,0.01403460503269316,1.0
2024-07-16,PETR4_SA,-0.00019808350410221998,-1.0
2024-07-17,PETR4_SA,-0.006444173875770787,-1.0
2024-07-18,PETR4_SA,-0.015849829622078593,-1.0
2024-07-19,PETR4_SA,-0.024438593408206866,-1.0
2024-07-22,PETR4_SA,0.009203264630715413,1.0
2024-07-23,PETR4_SA,0.017743931963381643,1.0
2024-07-24,PETR4_SA,-0.01460866451419307,-1.0
2024-07-25,PETR4_SA,-0.01002579632903755,-1.0
2024-07-26,PETR4_SA,-0.009246918587500819,-1.0
2024-07-29,PETR4_SA,0.021488050798078362,1.0
2024-07-30,PETR4_SA,0.03210761336890644,1.0
2024-07-31,PETR4_SA,0.018562751020592794,1.0
2024-08-01,PETR4_SA,0.011988678657193441,1.0
2024-08-02,PETR4_SA,0.13899100441867307,1.0
2024-08-06,PETR4_SA,0.04686557956704607,1.0
2024-08-07,PETR4_SA,0.06277006922179496,1.0
2024-08-08,PETR4_SA,0.058880924825586156,1.0
2024-08-09,PETR4_SA,0.06592482552717516,1.0
2024-08-12,PETR4_SA,0.05682903378405846,1.0
2024-08-13,PETR4_SA,0.04203946758845167,1.0
2024-08-14,PETR4_SA,0.013752015375456894,1.0
2024-08-15,PETR4_SA,0.009950563357010944,1.0
2024-08-16,PETR4_SA,0.004952048759139238,1.0
2024-08-19,PETR4_SA,0.008928395768991182,1.0
2024-08-20,PETR4_SA,0.004554403092426718,1.0
2024-08-21,PETR4_SA,0.005490848224240397,1.0
2024-08-22,PETR4_SA,-0.005118738803296385,-1.0
2024-08-23,PETR4_SA,-0.0016262557526721677,-1.0
2024-08-26,PETR4_SA,-0.08390191786175138,-1.0
2024-08-27,PETR4_SA,-0.07505119187277154,-1.0
2024-08-28,PETR4_SA,-0.09949490854389953,-1.0
2024-08-29,PETR4_SA,-0.08721086363566133,-1.0
2024-09-02,PETR4_SA,-0.0746153928232528,-1.0
2024-09-03,PETR4_SA,-0.06540364327722259,-1.0
2024-09-05,PETR4_SA,-0.062402127908876226,-1.0
2024-09-06,PETR4_SA,-0.05672430744361556,-1.0
2024-09-09,PETR4_SA,-0.06480488287528596,-1.0
2024-09-10,PETR4_SA,-0.0519691551762228,-1.0
2024-09-12,PETR4_SA,-0.03688645094323395,-1.0
2024-09-13,PETR4_SA,-0.014169030018541862,-1.0
2024-09-16,PETR4_SA,-0.025799561529646797,-1.0
2024-09-17,PETR4_SA,-0.0029698946202872945,-1.0
2024-09-18,PETR4_SA,0.02019356631676894,1.0
2024-09-19,PETR4_SA,0.02757114855426468,1.0
2024-09-23,PETR4_SA,0.03194097960410369,1.0
2024-09-24,PETR4_SA,0.03072319928534939,1.0
2024-09-25,PETR4_SA,0.06396763092040492,1.0
2024-09-26,PETR4_SA,0.08082754766535327,1.0
2024-09-27,PETR4_SA,0.08363341544107983,1.0
2024-09-30,PETR4_SA,0.08275503065874168,1.0
2024-10-01,PETR4_SA,0.04381925913854956,1.0
2024-10-02,PETR4_SA,0.03788695786407814,1.0
2024-10-03,PETR4_SA,0.03189232179966539,1.0
2024-10-04,PETR4_SA,0.043868842613047576,1.0
2024-10-07,PETR4_SA,0.02293468447608693,1.0
2024-10-08,PETR4_SA,0.05425526476126241,1.0
2024-10-09,PETR4_SA,0.048629665460462324,1.0
2024-10-10,PETR4_SA,0.06347925824496725,1.0
2024-10-14,PETR4_SA,0.07637220235495801,1.0
2024-10-15,PETR4_SA,0.06588219154439678,1.0
2024-10-16,PETR4_SA,0.0646182053266866,1.0
2024-10-17,PETR4_SA,0.06818554615547456,1.0
2024-10-18,PETR4_SA,0.08124879146603603,1.0
2024-10-21,PETR4_SA,0.07015312803074525,1.0
2024-10-22,PETR4_SA,0.12406515652057926,1.0
2024-10-23,PETR4_SA,0.12282666467222136,1.0
2024-10-24,PETR4_SA,0.11949846253063878,1.0
2024-10-25,PETR4_SA,0.12282133571131948,1.0
2024-10-28,PETR4_SA,0.12468817457624604,1.0
2024-10-29,PETR4_SA,0.11607879072724892,1.0
2024-10-30,PETR4_SA,0.11687589799531661,1.0
2024-10-31,PETR4_SA,0.11500978329654155,1.0
2024-11-01,PETR4_SA,0.1129306982959446,1.0
2024-11-04,PETR4_SA,0.11042245284803331,1.0
2024-11-05,PETR4_SA,0.1138741955757645,1.0
2024-11-07,PETR4_SA,0.11011006798639933,1.0
2024-11-08,PETR4_SA,0.10668893331064333,1.0
2024-11-11,PETR4_SA,0.10455177045255892,1.0
2024-11-12,PETR4_SA,0.09001041935169529,1.0
2024-11-13,PETR4_SA,0.08446339689094695,1.0
2024-11-14,PETR4_SA,0.0774599002437002,1.0
2024-11-18,PETR4_SA,0.053771545901383444,1.0
2024-11-19,PETR4_SA,0.0652084791552121,1.0
2024-11-21,PETR4_SA,0.05613793028604941,1.0
2024-11-22,PETR4_SA,0.008562134873372873,1.0
2024-11-25,PETR4_SA,0.009505256894431158,1.0
2024-11-26,PETR4_SA,0.02569241467222283,1.0
2024-11-27,PETR4_SA,0.027990937198951293,1.0
2024-11-28,PETR4_SA,0.03221268091931129,1.0
2024-11-29,PETR4_SA,0.037584337510140786,1.0
2024-12-02,PETR4_SA,0.03923062372764918,1.0
2024-12-03,PETR4_SA,0.024830002276433172,1.0
2024-12-04,PETR4_SA,0.02118151885402031,1.0
2024-12-05,PETR4_SA,0.003781709115880716,1.0
2024-12-06,PETR4_SA,0.01753388631697761,1.0
2024-12-09,PETR4_SA,-0.013794982103235598,-1.0
2024-12-10,PETR4_SA,-0.010760696806124792,-1.0
2024-12-11,PETR4_SA,-0.02050928300750776,-1.0
2024-12-12,PETR4_SA,-0.017564451426953398,-1.0
2024-12-13,PETR4_SA,-0.010285738705792635,-1.0
2024-12-16,PETR4_SA,0.024536614559873327,1.0
2024-12-17,PETR4_SA,0.021141156731788735,1.0
2024-12-18,PETR4_SA,0.0674368435943613,1.0
2024-12-19,PETR4_SA,0.0739812083727307,1.0
2024-12-20,PETR4_SA,0.08470639346164188,1.0
2024-12-26,PETR4_SA,0.06569780550104753,1.0
2024-12-27,PETR4_SA,0.06421766573159271,1.0
2024-12-30,PETR4_SA,0.04863224073623407,1.0
2025-01-02,PETR4_SA,-0.004351277934356079,-1.0
2025-01-03,PETR4_SA,-0.012369362575766707,-1.0
2025-01-06,PETR4_SA,-0.04391049474253006,-1.0
2025-01-07,PETR4_SA,-0.07355348698363362,-1.0
2025-01-08,PETR4_SA,-0.05588863225651042,-1.0
2025-01-09,PETR4_SA,-0.060260567533758524,-1.0
2025-01-10,PETR4_SA,-0.07688138863840444,-1.0
2025-01-13,PETR4_SA,-0.0801186543868373,-1.0
2025-01-14,PETR4_SA,-0.06463901443352149,-1.0
2025-01-15,PETR4_SA,-0.0480019604240568,-1.0
2025-01-16,PETR4_SA,-0.024021481594375005,-1.0
2025-01-17,PETR4_SA,-0.02715051990720574,-1.0
2025-01-20,PETR4_SA,-0.08554558479327445,-1.0
2025-01-22,PETR4_SA,-0.007818666557061982,-1.0
2025-01-23,PETR4_SA,-0.00217212425473734,-1.0
2025-01-24,PETR4_SA,0.01091718093022731,1.0
2025-01-27,PETR4_SA,0.005647944184135056,1.0
2025-01-28,PETR4_SA,0.014543314579817945,1.0
2025-01-29,PETR4_SA,0.014363054803056663,1.0
2025-01-30,PETR4_SA,-0.08371227068100462,-1.0
2025-01-31,PETR4_SA,-0.09100561324677425,-1.0
2025-02-03,PETR4_SA,-0.08640021288764621,-1.0
2025-02-04,PETR4_SA,-0.030433739243942992,-1.0
2025-02-05,PETR4_SA,-0.06266960737963978,-1.0
2025-02-06,PETR4_SA,-0.09812447913609257,-1.0
2025-02-07,PETR4_SA,-0.09294691605526151,-1.0
2025-02-10,PETR4_SA,-0.09910397198290366,-1.0
2025-02-12,PETR4_SA,-0.08544648437846669,-1.0
2025-02-13,PETR4_SA,-0.08645363849255627,-1.0
2025-02-14,PETR4_SA,-0.08920942114763297,-1.0
2025-02-17,PETR4_SA,-0.0905230608929446,-1.0
2025-02-18,PETR4_SA,-0.09749728779106281,-1.0
2025-02-19,PETR4_SA,-0.09937573533065203,-1.0
2025-02-20,PETR4_SA,-0.10077924279696793,-1.0
2025-02-21,PETR4_SA,-0.0982026231610047,-1.0
2025-02-24,PETR4_SA,-0.09181546914495609,-1.0
2025-02-25,PETR4_SA,-0.08774708799659425,-1.0
2025-02-27,PETR4_SA,-0.12592199497021572,-1.0
2025-02-28,PETR4_SA,-0.13080998589549342,-1.0
2025-03-05,PETR4_SA,-0.12208277280920132,-1.0
2025-03-06,PETR4_SA,-0.09820158258175515,-1.0
2025-03-07,PETR4_SA,-0.10369426316501873,-1.0
2025-03-11,PETR4_SA,-0.07113184559267294,-1.0
2025-03-13,PETR4_SA,-0.11749428092988234,-1.0
2025-03-14,PETR4_SA,-0.12676061812747796,-1.0
2025-03-17,PETR4_SA,-0.13633871054595903,-1.0
2025-03-20,PETR4_SA,-0.1382450232561625,-1.0
2025-03-21,PETR4_SA,-0.13043488612109377,-1.0
2025-03-24,PETR4_SA,-0.12925178825667727,-1.0
2025-03-25,PETR4_SA,-0.13606917066727708,-1.0
2025-03-26,PETR4_SA,-0.14415615577336016,-1.0
2025-03-27,PETR4_SA,-0.11919291235569862,-1.0
2025-03-28,PETR4_SA,-0.14507075567479655,-1.0
2025-03-31,PETR4_SA,-0.138858919635666,-1.0
2025-04-01,PETR4_SA,-0.1420912094901915,-1.0
2025-04-02,PETR4_SA,-0.13978497156113456,-1.0
2025-04-03,PETR4_SA,-0.13250009004659058,-1.0
2025-04-04,PETR4_SA,-0.10326676950300029,-1.0
2025-04-07,PETR4_SA,-0.06592269640699333,-1.0
2025-04-08,PETR4_SA,-0.021252289571600413,-1.0
2025-04-09,PETR4_SA,-0.07531170987236935,-1.0
2025-04-10,PETR4_SA,0.01572396407309684,1.0
2025-04-11,PETR4_SA,0.029094704941539762,1.0
2025-04-14,PETR4_SA,0.05627458374725447,1.0
2025-04-15,PETR4_SA,0.10770854325395862,1.0
2025-04-17,PETR4_SA,0.09992255247315907,1.0
2025-04-22,PETR4_SA,0.09643296703357462,1.0
2025-04-23,PETR4_SA,0.10595334834941283,1.0
2025-04-24,PETR4_SA,0.0832824547374833,1.0
2025-04-25,PETR4_SA,0.058823937261675896,1.0
2025-04-28,PETR4_SA,0.057581637729823054,1.0
2025-04-29,PETR4_SA,0.06047167011614696,1.0
2025-04-30,PETR4_SA,0.07203998274349743,1.0
2025-05-02,PETR4_SA,0.04919196818933225,1.0
2025-05-05,PETR4_SA,0.0936923656108013,1.0
2025-05-06,PETR4_SA,0.09505110309044551,1.0
2025-05-07,PETR4_SA,0.09373081911051351,1.0
2025-05-08,PETR4_SA,0.07743079867757086,1.0
2025-05-09,PETR4_SA,0.06845994580345338,1.0
2025-05-12,PETR4_SA,0.0584503940428196,1.0
2025-05-13,PETR4_SA,0.03622557185281372,1.0
2025-05-14,PETR4_SA,0.040787159735798495,1.0
2025-05-15,PETR4_SA,0.05469940041045729,1.0
2025-05-16,PETR4_SA,0.035924932725319936,1.0
2025-05-19,PETR4_SA,0.02916761325261774,1.0
2025-05-20,PETR4_SA,0.019867819463146086,1.0
2025-05-21,PETR4_SA,0.021049263369695925,1.0
2025-05-22,PETR4_SA,0.018954856274538745,1.0
2025-05-23,PETR4_SA,0.01865161202838994,1.0
2025-05-26,PETR4_SA,0.03177956842094343,1.0
2025-05-27,PETR4_SA,0.04516276817516318,1.0
2025-05-28,PETR4_SA,0.046849615287234636,1.0
2025-05-29,PETR4_SA,0.05453534196465104,1.0
2025-05-30,PETR4_SA,0.06747216974638892,1.0
2025-06-02,PETR4_SA,0.07521056726464526,1.0
2025-06-04,PETR4_SA,0.11209529806591134,1.0
2025-06-06,PETR4_SA,0.08392312033585014,1.0
2025-06-09,PETR4_SA,0.12924232860145257,1.0
2025-06-10,PETR4_SA,0.07653900246147582,1.0
2025-06-11,PETR4_SA,0.04766501094938547,1.0
2025-06-12,PETR4_SA,-0.03842515228729926,-1.0
2025-06-13,PETR4_SA,-0.05564090742553185,-1.0
2025-06-16,PETR4_SA,-0.04377530822412634,-1.0
2025-06-17,PETR4_SA,-0.07194891648472646,-1.0
2025-06-20,PETR4_SA,-0.08074337624381633,-1.0
2025-06-23,PETR4_SA,-0.05124997122645947,-1.0
2025-06-24,PETR4_SA,-0.042397235234397423,-1.0
2025-06-25,PETR4_SA,-0.0317206067166127,-1.0
2025-06-26,PETR4_SA,-0.03719004721438057,-1.0
2025-06-27,PETR4_SA,-0.0015620864544646507,-1.0
2025-06-30,PETR4_SA,-0.0011047154826994143,-1.0
2025-07-01,PETR4_SA,-0.011738846010809989,-1.0
2025-07-02,PETR4_SA,-0.021667264114768048,-1.0
2025-07-03,PETR4_SA,-0.01642761663681347,-1.0
2025-07-04,PETR4_SA,-0.009789930702138294,-1.0
2025-07-07,PETR4_SA,-0.005704069872687678,-1.0
2025-07-08,PETR4_SA,-0.014736774270525999,-1.0
2025-07-09,PETR4_SA,-0.017183392518041907,-1.0
2025-07-10,PETR4_SA,-0.014744666273046492,-1.0
2025-07-11,PETR4_SA,-0.04125124739448516,-1.0
2025-07-14,PETR4_SA,-0.024636910225797504,-1.0
2025-07-15,PETR4_SA,-0.009322733469198985,-1.0
2025-07-16,PETR4_SA,0.013678592212440055,1.0
2025-07-17,PETR4_SA,0.02008647087050952,1.0
2025-07-18,PETR4_SA,0.028956247893008547,1.0
2025-07-21,PETR4_SA,0.0358609919201085,1.0
2025-07-22,PETR4_SA,0.028558147840480386,1.0
2025-07-23,PETR4_SA,0.01405469881792154,1.0
2025-07-24,PETR4_SA,0.005716080565235204,1.0
2025-07-25,PETR4_SA,-0.0067344613472282155,-1.0
2025-07-28,PETR4_SA,0.0019259588353759405,1.0
2025-07-29,PETR4_SA,0.005662518285221907,1.0
2025-07-30,PETR4_SA,0.0180050326560377,1.0
2025-07-31,PETR4_SA,0.013913329931894536,1.0
2025-08-01,PETR4_SA,0.02395634244976419,1.0
2025-08-04,PETR4_SA,0.011556289181694046,1.0
2025-08-05,PETR4_SA,-0.004218267690362265,-1.0
2025-08-06,PETR4_SA,-0.007978469913796804,-1.0
2025-08-07,PETR4_SA,-0.022899191610135983,-1.0
2025-08-08,PETR4_SA,0.03843016790948783,1.0
2025-08-11,PETR4_SA,0.0226861801700462,1.0
2025-08-12,PETR4_SA,0.023682443532235364,1.0
2025-08-13,PETR4_SA,0.025362557386565232,1.0
2025-08-14,PETR4_SA,0.02370275024009927,1.0
2025-08-18,PETR4_SA,0.0183071494426168,1.0
2025-08-19,PETR4_SA,0.022005313192170917,1.0
2025-08-20,PETR4_SA,0.006780759361007194,1.0
2025-08-21,PETR4_SA,-0.00567480525117281,-1.0
2025-08-22,PETR4_SA,-0.02428611143017423,-1.0
2025-08-25,PETR4_SA,-0.02936383487954064,-1.0
2025-08-26,PETR4_SA,-0.03023327248829888,-1.0
2025-08-27,PETR4_SA,-0.026418758656031383,-1.0
2025-08-28,PETR4_SA,-0.023925049115591457,-1.0
2025-08-29,PETR4_SA,-0.040514497268769656,-1.0
2025-09-01,PETR4_SA,-0.037536112068140226,-1.0
2025-09-02,PETR4_SA,-0.04277046994330114,-1.0
2025-09-03,PETR4_SA,-0.03348352658046827,-1.0
2025-09-05,PETR4_SA,-0.02745997548197532,-1.0
2025-09-08,PETR4_SA,-0.01986315470128064,-1.0
2025-09-09,PETR4_SA,-0.022617184547491398,-1.0
2025-09-10,PETR4_SA,-0.020945728979917422,-1.0
2025-09-11,PETR4_SA,-0.012105778336918283,-1.0
2025-09-12,PETR4_SA,0.03207185277749658,1.0
2025-09-15,PETR4_SA,0.02893488106692832,1.0
2025-09-16,PETR4_SA,0.05296538854435617,1.0
2025-09-17,PETR4_SA,0.019861173270778965,1.0
2025-09-18,PETR4_SA,0.034384027262951866,1.0
2025-09-19,PETR4_SA,0.05280101108374691,1.0
2025-09-22,PETR4_SA,0.04813512776723372,1.0
2025-09-23,PETR4_SA,0.03416930090870318,1.0
2025-09-24,PETR4_SA,0.006131259940455047,1.0
2025-09-25,PETR4_SA,0.006489309389287934,1.0
2025-09-26,PETR4_SA,0.00899224837413648,1.0
2025-09-29,PETR4_SA,0.01477518723235427,1.0
2025-09-30,PETR4_SA,0.024475500347513668,1.0
2025-10-01,PETR4_SA,0.03250488816336117,1.0
2025-10-02,PETR4_SA,0.022844415082860392,1.0
2025-10-03,PETR4_SA,0.027419324542312662,1.0
2025-10-06,PETR4_SA,0.04394535842205838,1.0
2025-10-07,PETR4_SA,0.04800524317915178,1.0
2025-10-08,PETR4_SA,0.0610114331151248,1.0
2025-10-09,PETR4_SA,0.03839795328043172,1.0
2025-10-10,PETR4_SA,0.10888434903108091,1.0
2025-10-13,PETR4_SA,0.05391997495777767,1.0
2025-10-14,PETR4_SA,0.10592937397422508,1.0
2025-10-15,PETR4_SA,0.11596642036737914,1.0
2025-10-16,PETR4_SA,0.12733444191889154,1.0
2025-10-17,PETR4_SA,0.11671711526726103,1.0
2025-10-21,PETR4_SA,0.12504230043989728,1.0
2025-10-22,PETR4_SA,0.1122277320323668,1.0
2025-10-23,PETR4_SA,0.02716130011711737,1.0
2025-10-24,PETR4_SA,0.11260048077789353,1.0
2025-10-27,PETR4_SA,0.1066666964239944,1.0
2025-10-29,PETR4_SA,0.10592937397422508,1.0
2025-10-30,PETR4_SA,0.11073938210126522,1.0
2025-10-31,PETR4_SA,0.11596642036737914,1.0
2025-11-03,PETR4_SA,0.1029899573073163,1.0
2025-11-04,PETR4_SA,0.0975206869878138,1.0
2025-11-05,PETR4_SA,-0.0025255144302755994,-1.0
2025-11-06,PETR4_SA,0.004636393203673039,1.0
2025-11-07,PETR4_SA,-0.02868459386268385,-1.0
2025-11-10,PETR4_SA,-0.032174750961834864,-1.0
2025-11-11,PETR4_SA,-0.032425871347513624,-1.0
2025-11-12,PETR4_SA,0.020102315960250028,1.0
2025-11-13,PETR4_SA,0.00935639698814783,1.0
2025-11-14,PETR4_SA,0.010761096424789729,1.0
2025-11-17,PETR4_SA,0.00930619902544505,1.0
2025-11-18,PETR4_SA,0.009693250432011746,1.0
2025-11-19,PETR4_SA,0.05075516878670716,1.0
2025-11-21,PETR4_SA,0.06357156223610794,1.0
2025-11-24,PETR4_SA,0.11083689047011558,1.0
2025-11-25,PETR4_SA,0.11978424177803304,1.0
2025-11-26,PETR4_SA,0.12152143350363454,1.0
2025-11-27,PETR4_SA,0.11563675976308851,1.0
2025-11-28,PETR4_SA,0.13704405086273597,1.0
2025-12-01,PETR4_SA,0.13490216488051554,1.0
2025-12-02,PETR4_SA,0.12711679168991386,1.0
2025-12-03,PETR4_SA,0.11874446539985573,1.0
2025-12-04,PETR4_SA,0.11152009549096897,1.0
2025-12-05,PETR4_SA,0.09932370792900946,1.0
2025-12-08,PETR4_SA,0.14171305514940347,1.0
2025-12-09,PETR4_SA,0.13454593204468135,1.0
2025-12-10,PETR4_SA,0.13170424382373924,1.0
2025-12-11,PETR4_SA,0.09792381470489198,1.0
2025-12-12,PETR4_SA,0.09656609621086054,1.0
2025-12-15,PETR4_SA,0.14027233713112586,1.0
2025-12-16,PETR4_SA,0.1218537809015019,1.0
2025-12-17,PETR4_SA,0.10958130583905312,1.0
2025-12-18,PETR4_SA,0.1160449122913918,1.0
2025-12-19,PETR4_SA,0.11208598175918882,1.0
2025-12-22,PETR4_SA,0.10886764138213945,1.0
2025-12-23,PETR4_SA,0.10293643382884943,1.0
2025-12-26,PETR4_SA,0.09930948798370687,1.0
2025-12-29,PETR4_SA,0.092743306373819,1.0
2025-12-30,PETR4_SA,0.13692418004749918,1.0
2026-01-02,PETR4_SA,0.09345497096337718,1.0
2026-01-05,PETR4_SA,0.1069537091055115,1.0
2026-01-06,PETR4_SA,0.12786785907618814,1.0
2026-01-07,PETR4_SA,0.12068398262575575,1.0
2026-01-08,PETR4_SA,0.1069537091055115,1.0
2026-01-09,PETR4_SA,0.103300480955693,1.0
2026-01-12,PETR4_SA,0.10111993857592627,1.0
2026-01-13,PETR4_SA,0.12524097799787093,1.0
2026-01-14,PETR4_SA,0.12941544057679977,1.0
2026-01-15,PETR4_SA,0.13652089153465274,1.0
2026-01-16,PETR4_SA,0.1276529382967655,1.0
2026-01-19,PETR4_SA,0.12309615505597127,1.0
2026-01-20,PETR4_SA,0.11892223375592481,1.0
2026-01-21,PETR4_SA,0.11696072473070585,1.0
2026-01-22,PETR4_SA,0.12269206340876337,1.0
2026-01-23,PETR4_SA,0.12928073628119607,1.0
2026-01-26,PETR4_SA,0.1631786674996616,1.0
2026-01-27,PETR4_SA,0.1383890976168647,1.0
2026-01-28,PETR4_SA,0.15586506890414098,1.0
2026-01-29,PETR4_SA,0.14482757325444728,1.0
2026-01-30,PETR4_SA,0.14300861097279194,1.0
2026-02-02,PETR4_SA,0.15896888473512605,1.0
2026-02-03,PETR4_SA,0.14848316167417952,1.0
2026-02-04,PETR4_SA,0.1503198450720291,1.0
2026-02-05,PETR4_SA,0.13945948049222578,1.0
2026-02-06,PETR4_SA,0.15034104681279659,1.0
2026-02-09,PETR4_SA,0.15648445263484967,1.0
2026-02-11,PETR4_SA,0.1334033418134084,1.0
2026-02-12,PETR4_SA,0.1360819754896503,1.0
2026-02-13,PETR4_SA,0.14285712762426184,1.0
2026-02-18,PETR4_SA,0.16052705200447415,1.0
2026-02-19,PETR4_SA,0.14149698109423015,1.0
2026-02-20,PETR4_SA,0.13668692096266288,1.0
2026-02-23,PETR4_SA,0.1609224306691328,1.0
2026-02-24,PETR4_SA,0.13722522175757645,1.0
2026-02-26,PETR4_SA,0.13102746956460454,1.0
2026-02-27,PETR4_SA,0.13907955066895994,1.0
2026-03-02,PETR4_SA,0.14271815365281815,1.0
2026-03-03,PETR4_SA,0.14774100687911784,1.0
2026-03-04,PETR4_SA,0.1451852020202904,1.0
2026-03-05,PETR4_SA,0.13983781131310824,1.0
2026-03-06,PETR4_SA,0.17196390019624053,1.0
2026-03-09,PETR4_SA,0.14480995288627385,1.0
2026-03-10,PETR4_SA,0.1509433599210095,1.0
2026-03-11,PETR4_SA,0.05100369686935635,1.0
2026-03-12,PETR4_SA,0.02943074619003716,1.0
2026-03-13,PETR4_SA,0.011836337063416691,1.0
